gene_id,KO_bTMR1,KO_bTMR2,KO_3D1,KO_3D2,KO_3D3,KO_bTMR,KO_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,KO_3D1_count,KO_3D2_count,KO_3D3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm
ENSMUSG00000051998,34.31305651,18.25458854,0,0,3.39315605,26.28382252,1.131052017,4.633298367,0.001067227,0.005468235,Lax1,1,133679091,133690108,-,2309,protein_coding,lymphocyte transmembrane adaptor 1 [Source:MGI Symbol;Acc:MGI:2443362],-,35,19,0,0,3,0.846467331,0.443796758,0,0,0.081105073
ENSMUSG00000073856,43.1364139,44.19531962,9.807942886,8.139145256,11.31052017,43.66586676,9.752536103,2.165403544,0.001069374,0.0054779,Iqck,7,118855752,118972652,+,6423,protein_coding,IQ motif containing K [Source:MGI Symbol;Acc:MGI:3612188],-,44,46,11,8,10,0.382543515,0.386255225,0.08474235,0.070329927,0.097188029
ENSMUSG00000055994,19.60746086,14.41151727,0.891631171,0,0,17.00948906,0.29721039,5.556649386,0.001072669,0.005492099,Nod2,8,88647315,88688474,+,5014,protein_coding,nucleotide-binding oligomerization domain containing 2 [Source:MGI Symbol;Acc:MGI:2429397],-,20,15,1,0,0,0.222746945,0.161347183,0.009868733,0,0
ENSMUSG00000032526,155.8793139,189.2712601,315.6374347,312.3396992,482.9592111,172.575287,370.312115,-1.100312316,0.00107981,0.005527311,Ss18l2,9,121710329,121713388,+,3060,protein_coding,"SS18, nBAF chromatin remodeling complex subunit like 2 [Source:MGI Symbol;Acc:MGI:1349474]",-,159,197,354,307,427,2.901628362,3.47215622,5.724368373,5.665067003,8.710782
ENSMUSG00000004085,421.5604085,577.4214585,1445.334129,1429.437386,686.5485741,499.4909335,1187.106696,-1.249232175,0.00108395,0.005545796,Map3k20,2,72285637,72442610,+,10175,protein_coding,mitogen-activated protein kinase kinase kinase 20 [Source:MGI Symbol;Acc:MGI:2443258],-,430,601,1621,1405,607,2.359935468,3.185623976,7.883050976,7.797044415,3.723959676
ENSMUSG00000018821,265.6810947,278.6226671,488.613882,478.1747838,907.1037174,272.1518809,624.6307944,-1.197782486,0.001092479,0.005586181,Avpi1,19,42123273,42129059,-,1236,protein_coding,arginine vasopressin-induced 1 [Source:MGI Symbol;Acc:MGI:1916784],-,271,290,548,470,802,12.24381926,12.65417932,21.93854524,21.47175232,40.5048095
ENSMUSG00000067038,1737.221032,1485.347046,3003.013786,2481.42191,4773.03951,1611.284039,3419.158402,-1.085308201,0.001092816,0.005586181,Rps12-ps3,19,59322290,59322783,+,494,protein_coding,"ribosomal protein S12, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3704503]",-,1772,1546,3368,2439,4220,200.3101049,168.7862241,337.3578901,278.787279,533.2565499
ENSMUSG00000039208,321.5623581,211.3689199,140.8777251,106.8262815,108.5809936,266.465639,118.7616667,1.163956865,0.001092908,0.005586181,Metrnl,11,121701544,121716306,+,1586,protein_coding,"meteorin, glial cell differentiation regulator-like [Source:MGI Symbol;Acc:MGI:2384806]",-,328,220,158,105,96,11.54879708,7.481246336,4.929463349,3.738300578,3.778494083
ENSMUSG00000029923,13.7252226,20.17612417,0,0,1.131052017,16.95067339,0.377017339,5.551973531,0.001097357,0.005607556,Rab19,6,39381175,39390380,+,1575,protein_coding,"RAB19, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:103292]",-,14,21,0,0,1,0.496379192,0.719106466,0,0,0.039634204
ENSMUSG00000090137,289.2100477,196.9574026,548.3531705,394.7485449,583.6228406,243.0837252,508.9081853,-1.066022516,0.001105561,0.005646731,Uba52,8,70508263,70510801,-,1498,protein_coding,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:MGI Symbol;Acc:MGI:98887],-,295,205,615,388,516,10.99705235,7.380682186,20.31463579,14.6254088,21.5024816
ENSMUSG00000044708,72.54760519,6.725374724,0,1.017393157,4.524208067,39.63648996,1.847200408,4.479301054,0.001110885,0.005672542,Kcnj10,1,172341210,172374085,+,5407,protein_coding,"potassium inwardly-rectifying channel, subfamily J, member 10 [Source:MGI Symbol;Acc:MGI:1194504]",-,74,7,0,1,4,0.764260546,0.069822618,0,0.010443155,0.046180041
ENSMUSG00000026824,19.60746086,8.64691036,0,0,0,14.12718561,0,6.25042677,0.001116085,0.005697706,Kcnj3,2,55435970,55598145,+,5215,protein_coding,"potassium inwardly-rectifying channel, subfamily J, member 3 [Source:MGI Symbol;Acc:MGI:104742]",-,20,9,0,0,0,0.214161684,0.093077059,0,0,0
ENSMUSG00000038578,115.6840191,239.2311866,66.87233786,72.23491415,42.97997663,177.4576029,60.69574288,1.545381482,0.001119005,0.005711226,Susd1,4,59314683,59438633,-,4766,protein_coding,sushi domain containing 1 [Source:MGI Symbol;Acc:MGI:3651543],-,118,249,75,71,38,1.382592062,2.817732533,0.77866914,0.841186729,0.497714456
ENSMUSG00000117239,24.50932608,5.764606906,0,0,0,15.13696649,0,6.349906566,0.001120197,0.005715918,AC166110.3,17,13341241,13345880,-,4640,transcribed_processed_pseudogene,"G protein-coupled receptor 31, D17Leh66b region (Gpr31b) pseudogene",-,25,6,0,0,0,0.300876396,0.069740929,0,0,0
ENSMUSG00000112670,41.17566781,42.27378398,9.807942886,8.139145256,2.262104033,41.7247259,6.736397392,2.61014214,0.001124639,0.005735057,Gm18042,10,58555267,58556056,+,790,processed_pseudogene,"predicted gene, 18042 [Source:MGI Symbol;Acc:MGI:5010227]",-,42,44,11,8,2,2.968850228,3.003862453,0.688987483,0.571809014,0.158035116
ENSMUSG00000011171,13.7252226,13.45074945,0,0,0,13.58798603,0,6.194565379,0.001124767,0.005735057,Vipr2,12,116077726,116146261,+,4463,protein_coding,vasoactive intestinal peptide receptor 2 [Source:MGI Symbol;Acc:MGI:107166],-,14,14,0,0,0,0.175173029,0.169182565,0,0,0
ENSMUSG00000030450,13.7252226,13.45074945,0,0,0,13.58798603,0,6.194565379,0.001124767,0.005735057,Oca2,7,56239760,56536518,+,3961,protein_coding,oculocutaneous albinism II [Source:MGI Symbol;Acc:MGI:97454],-,14,14,0,0,0,0.1973737,0.190624032,0,0,0
ENSMUSG00000022715,61.76350172,171.9774394,14.26609874,13.22611104,44.11102865,116.8704705,23.86774614,2.301622955,0.001125712,0.005738481,Tmem114,16,8409275,8425136,-,1407,protein_coding,transmembrane protein 114 [Source:MGI Symbol;Acc:MGI:1921970],-,63,179,16,13,39,2.500417569,6.861410309,0.562693143,0.521719845,1.730299196
ENSMUSG00000022707,224.5054269,206.5650808,533.1954405,423.2355533,342.708761,215.5352538,433.046585,-1.007734393,0.001126685,0.005742044,Gbe1,16,70313949,70569716,+,5352,protein_coding,"glucan (1,4-alpha-), branching enzyme 1 [Source:MGI Symbol;Acc:MGI:1921435]",-,229,215,598,416,303,2.389381338,2.166590389,5.528799201,4.388997441,3.534086867
ENSMUSG00000059070,6387.130376,7821.610804,12657.59611,11062.1158,19647.50458,7104.37059,14455.73883,-1.02482782,0.001127202,0.005743283,Rpl18,7,45715457,45720836,+,4043,protein_coding,ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003],-,6515,8141,14196,10873,17371,89.98637737,108.5996613,173.7432685,151.8566267,268.2080295
ENSMUSG00000022987,34.31305651,33.62687362,4.458155857,2.034786314,7.917364117,33.96996507,4.803435429,2.836882545,0.001128847,0.005748875,Zfp641,15,98285585,98296161,-,4288,protein_coding,zinc finger protein 641 [Source:MGI Symbol;Acc:MGI:2442788],zf-C2H2,35,35,5,2,7,0.455805286,0.440217927,0.057698027,0.026336819,0.10190464
ENSMUSG00000035045,316.6604929,303.6026304,129.2865199,160.7481188,64.46996495,310.1315617,118.1682012,1.389662079,0.001129289,0.00574973,Zc3h12b,X,95711678,95932637,+,8032,protein_coding,zinc finger CCCH-type containing 12B [Source:MGI Symbol;Acc:MGI:2442133],-,323,316,145,158,57,2.2456647,2.121865444,0.893284998,1.110763215,0.442998089
ENSMUSG00000102336,14.70559565,12.48998163,0,0,0,13.59778864,0,6.195549372,0.001130615,0.005755086,Gm37233,1,34427002,34433264,-,6263,lincRNA,"predicted gene, 37233 [Source:MGI Symbol;Acc:MGI:5610461]",-,15,13,0,0,0,0.133744194,0.111947757,0,0,0
ENSMUSG00000027239,256.8577373,243.0742579,513.5795548,411.0268354,1127.658861,249.9659976,684.0884169,-1.451813131,0.00113436,0.005772747,Mdk,2,91929805,91932297,-,1324,protein_coding,midkine [Source:MGI Symbol;Acc:MGI:96949],-,262,253,576,404,997,11.05043555,10.30592537,21.52683769,17.22984941,47.00649501
ENSMUSG00000022577,12.74484956,14.41151727,0,0,0,13.57818341,0,6.193580726,0.001135898,0.005774972,Ly6h,15,75551268,75567255,-,4227,protein_coding,"lymphocyte antigen 6 complex, locus H [Source:MGI Symbol;Acc:MGI:1346030]",-,13,15,0,0,0,0.171742268,0.191387455,0,0,0
ENSMUSG00000050377,12.74484956,14.41151727,0,0,0,13.57818341,0,6.193580726,0.001135898,0.005774972,Il31ra,13,112519898,112594360,-,5673,protein_coding,interleukin 31 receptor A [Source:MGI Symbol;Acc:MGI:2180511],-,13,15,0,0,0,0.127966608,0.142604402,0,0,0
ENSMUSG00000034551,12.74484956,14.41151727,0,0,0,13.57818341,0,6.193580726,0.001135898,0.005774972,Hdx,X,111569931,111697079,-,9534,protein_coding,highly divergent homeobox [Source:MGI Symbol;Acc:MGI:2685226],Homeobox,13,15,0,0,0,0.076143756,0.084853658,0,0,0
ENSMUSG00000029658,12.74484956,14.41151727,0,0,0,13.57818341,0,6.193580726,0.001135898,0.005774972,Wdr95,5,149528679,149611894,+,3477,protein_coding,WD40 repeat domain 95 [Source:MGI Symbol;Acc:MGI:1923042],-,13,15,0,0,0,0.208787624,0.232670341,0,0,0
ENSMUSG00000005465,54.90089042,25.94073108,6.2414182,9.156538413,3.39315605,40.42081075,6.263704221,2.681676736,0.001137477,0.005781599,Il27ra,8,84030294,84042589,-,3495,protein_coding,"interleukin 27 receptor, alpha [Source:MGI Symbol;Acc:MGI:1355318]",-,56,27,7,9,3,0.894760774,0.416649669,0.099105236,0.145406369,0.053582722
ENSMUSG00000110148,64.70462085,75.9006576,11.59120523,20.34786314,26.01419638,70.30263922,19.31775492,1.874283943,0.001141079,0.005797611,5830408C22Rik,8,25101216,25109986,+,4169,processed_transcript,RIKEN cDNA 5830408C22 gene [Source:MGI Symbol;Acc:MGI:1921994],-,66,79,13,20,23,0.88405265,1.021997076,0.154296898,0.270885777,0.344386911
ENSMUSG00000027288,2686.222138,2679.581444,6195.945011,6340.394155,3620.497505,2682.901791,5385.612223,-1.00540802,0.001141489,0.005797781,Zfp106,2,120506820,120563843,-,10429,protein_coding,zinc finger protein 106 [Source:MGI Symbol;Acc:MGI:1270153],-,2740,2789,6949,6232,3201,14.671482,14.4231561,32.97048853,33.74215989,19.15992052
ENSMUSG00000046886,26.47007216,17.29382072,0,0,2.262104033,21.88194644,0.754034678,4.971533878,0.001143111,0.005802248,Zfp474,18,52615915,52639830,+,2385,protein_coding,zinc finger protein 474 [Source:MGI Symbol;Acc:MGI:1914008],zf-C2H2,27,18,0,0,2,0.632181046,0.407041396,0,0,0.052347062
ENSMUSG00000021252,646.0658354,699.4389713,1152.879105,1118.11508,1966.899457,672.7524034,1412.631214,-1.069852339,0.001143198,0.005802248,Erg28,12,85815448,85824550,-,4235,protein_coding,ergosterol biosynthesis 28 [Source:MGI Symbol;Acc:MGI:1915571],-,659,728,1293,1099,1739,8.689566072,9.271124685,15.10743896,14.6531967,25.63284809
ENSMUSG00000006204,8.823357388,19.21535635,0,0,0,14.01935687,0,6.239938041,0.001144166,0.005804352,5430419D17Rik,7,131174402,131306451,+,8572,protein_coding,RIKEN cDNA 5430419D17 gene [Source:MGI Symbol;Acc:MGI:1918645],-,9,20,0,0,0,0.058630883,0.125835243,0,0,0
ENSMUSG00000035356,193.1334895,171.9774394,80.24680543,96.65234992,75.78048512,182.5554644,84.22654682,1.115512475,0.001144974,0.005807049,Nfkbiz,16,55811375,55838899,-,5018,protein_coding,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]",-,197,179,90,95,67,2.192308456,1.923874911,0.887477989,1.069008233,0.833479346
ENSMUSG00000053559,92.15506605,82.62603232,21.39914812,11.19132473,36.19366453,87.39054919,22.92804579,1.93716075,0.001147189,0.005816876,Smagp,15,100621339,100636940,-,1464,protein_coding,small cell adhesion glycoprotein [Source:MGI Symbol;Acc:MGI:2448476],-,94,86,24,11,32,3.585525923,3.168194471,0.811177513,0.424267447,1.364456197
ENSMUSG00000092312,22.54857999,6.725374724,0,0,0,14.63697736,0,6.301482406,0.001148208,0.005820636,Zfp419,7,9058360,9062754,-,916,unprocessed_pseudogene,zinc finger protein 419 [Source:MGI Symbol;Acc:MGI:3643847],-,23,7,0,0,0,1.402162836,0.412151632,0,0,0
ENSMUSG00000023903,32.35231042,14.41151727,2.674893514,1.017393157,1.131052017,23.38191384,1.607779563,3.831451455,0.001154633,0.005851797,Mmp25,17,23628311,23645277,-,5303,protein_coding,matrix metallopeptidase 25 [Source:MGI Symbol;Acc:MGI:2443938],-,33,15,3,1,1,0.347502875,0.152554172,0.027992737,0.010647962,0.011771426
ENSMUSG00000061848,76.46909736,74.93988978,167.6266602,138.3654694,209.2446231,75.70449357,171.7455842,-1.180770775,0.001155069,0.005852593,Gm5805,15,81972390,81972845,+,456,processed_pseudogene,predicted gene 5805 [Source:MGI Symbol;Acc:MGI:3644633],-,78,78,188,136,185,9.552033785,9.225379004,20.4004029,16.84077864,25.32547398
ENSMUSG00000038267,253.9166182,416.9732329,648.2158617,838.3319614,610.768089,335.4449255,699.105304,-1.059327182,0.001156345,0.005857641,Slc22a23,13,34179158,34345182,-,6386,protein_coding,"solute carrier family 22, member 23 [Source:MGI Symbol;Acc:MGI:1920352]",-,259,434,727,824,540,2.264836939,3.665348491,5.633148947,7.285953568,5.278560968
ENSMUSG00000045246,20.58783391,150.8405474,0,0,0,85.71419064,0,8.8517503,0.001160889,0.005877823,Kcng4,8,119623854,119635680,-,3806,protein_coding,"potassium voltage-gated channel, subfamily G, member 4 [Source:MGI Symbol;Acc:MGI:1913983]",-,21,157,0,0,0,0.308117667,2.224771055,0,0,0
ENSMUSG00000061039,21.56820695,36.50917707,5.349787029,2.034786314,2.262104033,29.03869201,3.215559125,3.150531505,0.001176372,0.005949039,Olfr920,9,38752299,38760117,+,5711,protein_coding,olfactory receptor 920 [Source:MGI Symbol;Acc:MGI:3030754],-,22,38,6,2,2,0.21511793,0.358860695,0.051985812,0.019774519,0.021860925
ENSMUSG00000037994,15.68596869,14.41151727,54.38950146,51.88705101,48.63523672,15.04874298,51.63726306,-1.77982244,0.001177601,0.005953821,Slc9b2,3,135307700,135345387,+,5497,protein_coding,"solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 [Source:MGI Symbol;Acc:MGI:2140077]",-,16,15,61,51,43,0.16254003,0.147170234,0.549097967,0.523880871,0.488307523
ENSMUSG00000044117,19.60746086,27.86226671,62.414182,66.13055521,95.0083694,23.73486379,74.5177022,-1.647406901,0.001177913,0.005953964,2900011O08Rik,16,13986604,14101500,+,2395,protein_coding,RIKEN cDNA 2900011O08 gene [Source:MGI Symbol;Acc:MGI:1914504],-,20,29,70,65,84,0.466327007,0.653050757,1.446232978,1.532483971,2.189396728
ENSMUSG00000026586,708.8097102,391.0325018,249.656728,194.322093,70.12522503,549.921106,171.3680153,1.679856631,0.001179056,0.005956908,Prrx1,1,163245119,163313710,-,11066,protein_coding,paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712],Homeobox,723,407,280,191,62,3.648494713,1.983618731,1.252025296,0.974609865,0.349745166
ENSMUSG00000051736,39.21492173,39.39148053,76.68028075,107.8436746,158.3472823,39.30320113,114.2904126,-1.536983188,0.001179063,0.005956908,Fam229b,10,39118804,39133914,-,3331,protein_coding,"family with sequence similarity 229, member B [Source:MGI Symbol;Acc:MGI:1913587]",-,40,41,86,106,140,0.670581316,0.663840403,1.277525438,1.796881074,2.62363913
ENSMUSG00000031897,698.0256067,1116.412204,273.7307696,264.5222208,546.298124,907.2189055,361.5170382,1.328629239,0.001180471,0.005962584,Psmb10,8,105935735,105938444,-,1705,protein_coding,"proteasome (prosome, macropain) subunit, beta type 10 [Source:MGI Symbol;Acc:MGI:1096380]",-,712,1162,307,260,483,23.3196324,36.75667361,8.909631255,8.610672399,17.68371243
ENSMUSG00000086946,55.88126346,5.764606906,1.783262343,0,2.262104033,30.82293518,1.348455459,4.521019659,0.001187815,0.005996795,Gm15527,6,54245742,54279076,-,3494,processed_transcript,predicted gene 15527 [Source:MGI Symbol;Acc:MGI:3782974],-,57,6,2,0,2,0.910999303,0.092615315,0.028323886,0,0.035732038
ENSMUSG00000057346,137.252226,77.82219324,45.47318974,27.46961524,29.40735243,107.5372096,34.11671914,1.650995275,0.001189389,0.006003296,Apol9a,15,77403789,77411135,-,5953,protein_coding,apolipoprotein L 9a [Source:MGI Symbol;Acc:MGI:3606001],-,140,81,51,27,26,1.313282759,0.733843739,0.423916218,0.256103777,0.272639114
ENSMUSG00000020810,1242.132646,1285.50734,302.2629671,303.1831608,787.2122036,1263.819993,464.2194438,1.446014577,0.001190556,0.006007742,Cygb,11,116645595,116654313,-,2331,protein_coding,cytoglobin [Source:MGI Symbol;Acc:MGI:2149481],-,1267,1338,339,298,696,30.35291678,30.95767218,7.196198968,7.218751509,18.63878774
ENSMUSG00000081094,350.9735494,470.7762307,700.8221008,728.4535004,1081.285728,410.8748901,836.8537764,-1.025650379,0.001191634,0.006011738,Rpl19-ps11,8,19492936,19493526,+,591,processed_pseudogene,"ribosomal protein L19, pseudogene 11 [Source:MGI Symbol;Acc:MGI:3642193]",-,358,490,786,716,956,33.82685607,44.71601121,65.80831988,68.4090632,100.9766847
ENSMUSG00000069939,19.60746086,31.70533799,71.33049372,65.11316205,113.1052017,25.65639942,83.18295248,-1.693809684,0.001196553,0.006032201,Gm12070,11,26786633,26787634,+,1002,processed_pseudogene,predicted gene 12070 [Source:MGI Symbol;Acc:MGI:3650751],-,20,33,80,64,100,1.114623933,1.776236031,3.950644974,3.606619731,6.229927246
ENSMUSG00000001333,32.35231042,23.05842763,130.178151,107.8436746,50.89734075,27.70536902,96.30638881,-1.800898523,0.001197524,0.006035647,Sync,4,129287617,129308559,+,2862,protein_coding,syncoilin [Source:MGI Symbol;Acc:MGI:1916078],-,33,24,146,106,45,0.643888102,0.452268218,2.524230235,2.091338524,0.981507406
ENSMUSG00000044749,235.2895304,141.2328692,58.84765732,92.58277729,39.58682058,188.2611998,63.6724184,1.562091806,0.001198011,0.006036529,Abca6,11,110176820,110251776,-,5398,protein_coding,"ATP-binding cassette, sub-family A (ABC1), member 6 [Source:MGI Symbol;Acc:MGI:1923434]",-,240,147,66,91,35,2.482815519,1.468719672,0.605001976,0.951911588,0.404749071
ENSMUSG00000035042,58.82238259,31.70533799,8.916311715,5.086965785,0,45.26386029,4.667759167,3.244596229,0.001198274,0.006036529,Ccl5,11,83525778,83530518,-,960,protein_coding,chemokine (C-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:98262],-,60,33,10,5,0,3.490166191,1.853946358,0.515435712,0.29409448,0
ENSMUSG00000061578,29.41119129,16.3330529,1.783262343,0,2.262104033,22.8721221,1.348455459,4.091564236,0.001198576,0.006036602,Ksr2,5,117414000,117775003,+,13590,protein_coding,kinase suppressor of ras 2 [Source:MGI Symbol;Acc:MGI:3610315],-,30,17,2,0,2,0.123272978,0.067465838,0.007282094,0,0.009186736
ENSMUSG00000034813,23.52895304,38.43071271,0,5.086965785,2.262104033,30.97983287,2.449689939,3.68625578,0.001208214,0.006081455,Grip1,10,119453830,120087261,+,8064,protein_coding,glutamate receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1921303],-,24,40,0,5,2,0.16619839,0.267524727,0,0.035011248,0.015482111
ENSMUSG00000014453,42.15604085,34.58764144,88.27148598,109.878461,95.0083694,38.37184115,97.71943878,-1.348443346,0.001216364,0.006117382,Blk,14,63372836,63417037,-,2698,protein_coding,B lymphoid kinase [Source:MGI Symbol;Acc:MGI:88169],-,43,36,99,108,84,0.890005315,0.719639532,1.815678652,2.260319917,1.943515628
ENSMUSG00000071724,158.820433,153.7228508,287.1052372,288.9396566,565.5260083,156.2716419,380.523634,-1.282717919,0.001223731,0.006152957,Smpd5,15,76294348,76296896,+,2149,protein_coding,sphingomyelin phosphodiesterase 5 [Source:MGI Symbol;Acc:MGI:3709877],-,162,160,322,284,500,4.209637397,4.015485152,7.414215316,7.462253981,14.52393462
ENSMUSG00000038903,11.76447652,22.09765981,0.891631171,0,0,16.93106816,0.29721039,5.550400963,0.001233545,0.006199332,Ccdc68,18,69925426,69969484,+,2440,protein_coding,coiled-coil domain containing 68 [Source:MGI Symbol;Acc:MGI:3612676],-,12,23,1,0,0,0.274636028,0.508384694,0.020279438,0,0
ENSMUSG00000029490,65.68499389,135.4682623,21.39914812,34.59136734,33.9315605,100.5766281,29.97402532,1.751316464,0.001239409,0.006227311,Mfsd7a,5,108441054,108448891,-,2508,protein_coding,major facilitator superfamily domain containing 7A [Source:MGI Symbol;Acc:MGI:2442629],-,67,141,24,34,30,1.491809472,3.032117575,0.473510319,0.765489938,0.746697022
ENSMUSG00000021684,99.9980504,54.76376561,15.15772991,13.22611104,0,77.38090801,9.461280319,3.014927188,0.001255365,0.006302954,Pde8b,13,95024454,95250336,-,5879,protein_coding,phosphodiesterase 8B [Source:MGI Symbol;Acc:MGI:2443999],-,102,57,17,13,0,0.96886396,0.522908682,0.143084042,0.124861341,0
ENSMUSG00000111189,7.842984345,20.17612417,0,0,0,14.00955426,0,6.238972259,0.00125773,0.006310146,Gm48293,9,40747281,40762673,-,710,antisense,"predicted gene, 48293 [Source:MGI Symbol;Acc:MGI:6097731]",-,8,21,0,0,0,0.62921306,1.595200963,0,0,0
ENSMUSG00000024818,261.7596025,121.056745,30.31545983,26.45222208,88.2220573,191.4081738,48.32991307,1.991651469,0.001257957,0.006310146,Slc25a45,19,5877808,5885766,+,2650,protein_coding,"solute carrier family 25, member 45 [Source:MGI Symbol;Acc:MGI:2147731]",-,267,126,34,26,78,5.626411308,2.564360794,0.634861193,0.554007413,1.837381864
ENSMUSG00000054087,17.64671478,9.607678177,0,0,0,13.62719648,0,6.198504365,0.001258,0.006310146,Fbxw28,9,109322886,109339659,-,1951,protein_coding,F-box and WD-40 domain protein 28 [Source:MGI Symbol;Acc:MGI:3779847],-,18,10,0,0,0,0.51520649,0.276437647,0,0,0
ENSMUSG00000031391,31.37193738,46.11685525,9.807942886,6.104358942,4.524208067,38.74439632,6.812169965,2.492379504,0.001261267,0.006325021,L1cam,X,73853778,73896105,-,7347,protein_coding,L1 cell adhesion molecule [Source:MGI Symbol;Acc:MGI:96721],-,32,48,11,6,4,0.243223777,0.352359232,0.074084676,0.04611363,0.033986047
ENSMUSG00000115624,98.03730431,75.9006576,30.31545983,29.50440155,11.31052017,86.96898096,23.71012718,1.865980264,0.001263989,0.006337155,Gm49204,14,49023930,49028569,-,4640,TEC,"predicted gene, 49204 [Source:MGI Symbol;Acc:MGI:6118653]",-,100,79,34,29,10,1.203505583,0.918255563,0.362582363,0.352913376,0.134534205
ENSMUSG00000063754,23.52895304,26.9014989,68.6556002,75.28709362,70.12522503,25.21522597,71.35597295,-1.500283687,0.001267781,0.006353474,Gm10136,19,29003408,29003842,-,435,processed_pseudogene,predicted pseudogene 10136 [Source:MGI Symbol;Acc:MGI:3704242],-,24,28,77,74,62,3.080974292,3.471548456,8.758852367,9.605734187,8.897195407
ENSMUSG00000006649,0,0,12.4828364,12.20871788,9.048416133,0,11.24665681,-5.979090013,0.001267849,0.006353474,Nphs1,7,30458315,30487223,+,6620,protein_coding,"nephrosis 1, nephrin [Source:MGI Symbol;Acc:MGI:1859637]",-,0,0,14,12,8,0,0,0.10464435,0.102355541,0.075436702
ENSMUSG00000086451,21.56820695,19.21535635,1.783262343,0,0,20.39178165,0.594420781,4.982884941,0.001268851,0.006356975,4933431K23Rik,8,77610860,77769682,+,5337,processed_transcript,RIKEN cDNA 4933431K23 gene [Source:MGI Symbol;Acc:MGI:1921725],-,22,20,2,0,0,0.230192711,0.202109743,0.018542937,0,0
ENSMUSG00000031698,1604.870672,665.8120977,348.627788,300.1309813,600.5886208,1135.341385,416.4491301,1.447563754,0.001275215,0.006385813,Mylk3,8,85324303,85386345,-,4283,protein_coding,myosin light chain kinase 3 [Source:MGI Symbol;Acc:MGI:2443063],-,1637,693,391,295,531,21.34355192,8.726490443,4.517253063,3.889215817,7.739219123
ENSMUSG00000027360,415.6781703,1543.953883,36.55687803,52.90444417,183.2304267,979.8160267,90.89724963,3.431731891,0.001283087,0.006422168,Hdc,2,126593667,126619299,-,6389,protein_coding,histidine decarboxylase [Source:MGI Symbol;Acc:MGI:96062],-,424,1607,41,52,162,3.705945756,13.56555123,0.317538732,0.459577287,1.582824715
ENSMUSG00000026896,381.3651138,473.6585341,196.1588577,248.2439303,131.2020339,427.511824,191.868274,1.15462856,0.001284676,0.006427057,Ifih1,2,62595798,62646255,-,8165,protein_coding,interferon induced with helicase C domain 1 [Source:MGI Symbol;Acc:MGI:1918836],-,389,493,220,244,116,2.660476959,3.256455796,1.333251957,1.687414354,0.88685475
ENSMUSG00000031196,144.1148373,99.91985304,27.64056632,59.00880311,29.40735243,122.0173452,38.68557395,1.657818955,0.001296321,0.006479134,F8,X,75172715,75382615,-,9905,protein_coding,coagulation factor VIII [Source:MGI Symbol;Acc:MGI:88383],-,147,104,31,58,26,0.828760311,0.566282729,0.154864884,0.330644738,0.163858722
ENSMUSG00000097664,76.46909736,101.8413887,29.42382866,35.6087605,30.53840445,89.15524302,31.85699787,1.485494918,0.001301107,0.00649996,Gm26765,10,91149515,91150594,+,692,lincRNA,"predicted gene, 26765 [Source:MGI Symbol;Acc:MGI:5477259]",-,78,106,33,35,27,6.294403766,8.261410989,2.359682564,2.855946395,2.435613464
ENSMUSG00000101356,9.803730431,30.74457017,0.891631171,1.017393157,0,20.2741503,0.636341443,4.943718113,0.001315559,0.006569032,Gm28876,15,103096151,103102111,-,703,lincRNA,predicted gene 28876 [Source:MGI Symbol;Acc:MGI:5579582],-,10,32,1,1,0,0.794347924,2.454986512,0.070386669,0.080321679,0
ENSMUSG00000053714,46.07753303,72.05758633,12.4828364,17.29568367,3.39315605,59.06755968,11.05722537,2.406691621,0.001325328,0.006613092,4732471J01Rik,7,25376819,25566417,+,4332,antisense,RIKEN cDNA 4732471J01 gene [Source:MGI Symbol;Acc:MGI:3603586],-,47,75,14,17,3,0.605864491,0.933742814,0.159913573,0.221589193,0.043229828
ENSMUSG00000026765,49.01865216,38.43071271,11.59120523,6.104358942,10.17946815,43.72468243,9.29167744,2.230858102,0.001327469,0.006622201,Lypd6b,2,49787688,49948849,+,2604,protein_coding,LY6/PLAUR domain containing 6B [Source:MGI Symbol;Acc:MGI:1919147],-,50,40,13,6,9,1.072247678,0.82846367,0.247029097,0.130106314,0.215750706
ENSMUSG00000031604,1648.007086,1708.24518,3003.013786,2786.639857,7572.393252,1678.126133,4454.015631,-1.408137657,0.001334992,0.006658144,Msmo1,8,64718139,64733792,-,6144,protein_coding,methylsterol monoxygenase 1 [Source:MGI Symbol;Acc:MGI:1913484],-,1681,1778,3368,2739,6695,15.27856606,15.60755977,27.12480432,25.1726494,68.02210553
