gene_id,KO_3D1,KO_3D2,KO_3D3,WT_3D1,WT_3D2,WT_3D3,KO_3D,WT_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_3D1_count,KO_3D2_count,KO_3D3_count,WT_3D1_count,WT_3D2_count,WT_3D3_count,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm,WT_3D1_fpkm,WT_3D2_fpkm,WT_3D3_fpkm
ENSMUSG00000074785,367.2215117,405.6742815,513.5614075,180.4559836,194.8781861,235.4134829,428.8190669,203.5825509,1.073682533,4.15E-06,0.00011577,Plxnc1,10,94790866,94944835,-,8349,protein_coding,plexin C1 [Source:MGI Symbol;Acc:MGI:1890127],-,437,422,492,181,176,231,2.589957955,2.854079668,3.678589596,1.274409537,1.366834864,1.648902115
ENSMUSG00000054676,147.0566694,183.6108715,195.1950878,78.76255639,70.86479495,77.45205499,175.2875429,75.69313544,1.208981911,4.22E-06,0.000117461,1600014C10Rik,7,38183217,38197568,+,3949,protein_coding,RIKEN cDNA 1600014C10 gene [Source:MGI Symbol;Acc:MGI:1919494],-,175,191,187,79,64,76,2.192788036,2.731079455,2.956005034,1.175993325,1.050825689,1.146948228
ENSMUSG00000051343,2834.412263,2656.109099,1378.891503,1088.717868,912.384235,651.2087255,2289.804288,884.1036095,1.373117238,4.84E-06,0.000133349,Rab11fip5,6,85334962,85374634,-,6124,protein_coding,RAB11 family interacting protein 5 (class I) [Source:MGI Symbol;Acc:MGI:1098586],-,3373,2763,1321,1092,824,639,27.2537895,25.47615043,13.46537126,10.48219791,8.724285527,6.218462683
ENSMUSG00000031255,116.8050117,176.8816772,158.6612479,52.84070239,64.22122042,60.12725321,150.7826456,59.06305868,1.351555583,4.97E-06,0.000136609,Sytl4,X,133936385,133981812,-,5125,protein_coding,synaptotagmin-like 4 [Source:MGI Symbol;Acc:MGI:1351606],-,139,184,152,53,58,59,1.342043734,2.027272154,1.851400662,0.607920654,0.733790297,0.686081167
ENSMUSG00000038608,22.68874329,32.68465775,28.18324798,0,3.321787263,0,27.85221634,1.107262421,4.72375901,5.22E-06,0.000141853,Dock10,1,80501073,80758527,-,18267,protein_coding,dedicator of cytokinesis 10 [Source:MGI Symbol;Acc:MGI:2146320],-,27,34,27,0,3,0,0.073137864,0.105099292,0.092267177,0,0.010648584,0
ENSMUSG00000026672,88.23400167,96.13134633,61.58561595,26.91884839,25.46703569,11.21016585,81.98365465,21.19868331,1.954595509,5.24E-06,0.000142233,Optn,2,5020642,5064051,-,3753,protein_coding,optineurin [Source:MGI Symbol;Acc:MGI:1918898],-,105,100,59,27,23,11,1.384383686,1.504560089,0.98135049,0.422912088,0.397362713,0.174675292
ENSMUSG00000024371,735.2833472,698.8748878,648.2147034,409.7646921,344.358613,248.6618607,694.1243128,334.2617219,1.054360809,5.43E-06,0.000146802,C2,17,34862604,34898265,-,3872,protein_coding,complement component 2 (within H-2S) [Source:MGI Symbol;Acc:MGI:88226],-,875,727,621,411,311,244,11.18197308,10.60198448,10.01167972,6.239810094,5.207902937,3.755535175
ENSMUSG00000048355,35.29360067,11.53576156,62.62943994,0.996994385,0,4.076423947,36.48626739,1.691139444,4.407279791,5.72E-06,0.000154043,Arxes1,X,136033367,136034946,+,1580,protein_coding,adipocyte-related X-chromosome expressed sequence 1 [Source:MGI Symbol;Acc:MGI:1923469],-,42,12,60,1,0,4,1.31533974,0.428856761,2.370526747,0.037205557,0,0.150876034
ENSMUSG00000055172,857.9706258,744.0566206,794.3500633,459.6144113,430.7250818,297.5789481,798.7924365,395.9728138,1.012717975,5.73E-06,0.000154043,C1ra,6,124512405,124523443,+,2981,protein_coding,"complement component 1, r subcomponent A [Source:MGI Symbol;Acc:MGI:1355313]",-,1021,774,761,461,389,292,16.94765069,14.66111791,15.9357819,9.09083653,8.461073472,5.837652402
ENSMUSG00000057967,232.7696996,205.7210811,365.3383997,112.6603655,111.8335045,61.1463592,267.9430602,95.21340973,1.492287015,7.30E-06,0.000193414,Fgf18,11,33117430,33147400,-,1187,protein_coding,fibroblast growth factor 18 [Source:MGI Symbol;Acc:MGI:1277980],-,277,214,350,113,101,60,11.54714949,10.18007919,18.40636466,5.596192222,5.51707002,3.012436408
ENSMUSG00000019853,286.5504245,281.6648447,363.2507517,138.5822195,143.9441147,65.22278315,310.4886736,115.9163725,1.421861807,7.71E-06,0.000202846,Hebp2,10,18539498,18546076,-,3930,protein_coding,heme binding protein 2 [Source:MGI Symbol;Acc:MGI:1860084],-,341,293,348,139,130,64,4.293461438,4.209816556,5.527609951,2.07915635,2.144809097,0.970520649
ENSMUSG00000000489,102.5195067,104.7831675,66.80473594,23.92786523,36.5396599,14.26748381,91.36913671,24.91166965,1.882235237,7.75E-06,0.00020353,Pdgfb,15,79995874,80014977,-,4161,protein_coding,"platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]",-,122,109,64,24,33,14,1.450801022,1.479165892,0.960136444,0.339061458,0.51422604,0.200515374
ENSMUSG00000030616,13.44518121,30.76203082,8.350591993,0,0,0,17.51926801,0,6.517593023,8.07E-06,0.000210645,Sytl2,7,90302252,90410719,+,13941,protein_coding,synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366],-,16,32,8,0,0,0,0.05678999,0.129611684,0.035821747,0,0,0
ENSMUSG00000078435,194.1148037,230.7152312,211.8962718,106.6783992,101.8681427,100.8914927,212.2421022,103.1460115,1.040174316,8.24E-06,0.00021478,AU041133,10,82128013,82153065,+,2634,protein_coding,expressed sequence AU041133 [Source:MGI Symbol;Acc:MGI:2143755],zf-C2H2,231,240,203,107,92,99,4.339522528,5.144978602,4.810951334,2.387992212,2.26469592,2.239942037
ENSMUSG00000025056,10.08388591,9.613134633,34.44619197,0,0,0,18.0477375,0,6.55393959,8.52E-06,0.000220797,Nr0b1,X,86191764,86195947,+,1808,protein_coding,"nuclear receptor subfamily 0, group B, member 1 [Source:MGI Symbol;Acc:MGI:1352460]",Miscellaneous,12,10,33,0,0,0,0.328419214,0.312312722,1.139373752,0,0,0
ENSMUSG00000038879,10.08388591,17.30364234,19.83265598,0,0,0,15.74006141,0,6.358475499,9.09E-06,0.000234342,Nipal2,15,34572799,34679212,-,8493,protein_coding,NIPA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1924488],-,12,18,19,0,0,0,0.069914275,0.119673911,0.139650718,0,0,0
ENSMUSG00000071537,118.4856594,113.4349887,123.1712319,57.82567431,26.57429811,23.43943769,118.36396,35.94647004,1.715066324,9.11E-06,0.00023452,Klrg2,6,38625693,38637242,-,3422,protein_coding,"killer cell lectin-like receptor subfamily G, member 2 [Source:MGI Symbol;Acc:MGI:1921503]",-,141,118,118,58,24,23,2.038847981,1.947108281,2.152547276,0.996352208,0.454746199,0.400557794
ENSMUSG00000018509,108.4017735,161.5006618,204.5895038,40.87676977,38.75418474,73.37563104,158.1639797,51.00219518,1.629231778,1.04E-05,0.000261934,Cenpv,11,62524946,62539261,-,1811,protein_coding,centromere protein V [Source:MGI Symbol;Acc:MGI:1920389],-,129,168,196,41,35,72,3.524658118,5.238162091,6.755979413,1.330853667,1.25310492,2.36936191
ENSMUSG00000042155,683.1832701,742.1339936,1075.138719,397.8007595,409.6870958,434.1391503,833.4853276,413.8756685,1.009248247,1.07E-05,0.000268055,Klhl23,2,69821944,69836651,+,4925,protein_coding,kelch-like 23 [Source:MGI Symbol;Acc:MGI:2683536],-,813,772,1030,399,370,426,8.168269322,8.851139127,13.0551446,4.7624624,4.871170492,5.154905647
ENSMUSG00000060985,123.5276023,106.7057944,83.50591993,45.8617417,31.00334779,33.63049756,104.5797722,36.83186235,1.505269443,1.07E-05,0.000268055,Tdrd5,1,156255296,156303664,-,6937,protein_coding,tudor domain containing 5 [Source:MGI Symbol;Acc:MGI:2684949],-,147,111,80,46,28,33,1.048555393,0.903523361,0.719894721,0.389808259,0.261712326,0.283504268
ENSMUSG00000035504,784.8624529,937.2806267,559.4896635,405.7767146,359.8602869,326.1139157,760.5442477,363.9169724,1.063705715,1.08E-05,0.000269128,Reep6,10,80329953,80336441,+,2506,protein_coding,receptor accessory protein 6 [Source:MGI Symbol;Acc:MGI:1917585],-,934,975,536,407,325,320,18.44214989,21.9690689,13.35163402,9.547248827,8.408918346,7.610028233
ENSMUSG00000027412,121.0066309,138.4291387,172.2309598,48.85272485,44.29049684,71.33741907,143.8889098,54.82688025,1.388588805,1.11E-05,0.000275778,Lpin3,2,160880670,160906002,+,3694,protein_coding,lipin 3 [Source:MGI Symbol;Acc:MGI:1891342],-,144,144,165,49,40,70,1.928907221,2.201170596,2.78828877,0.779765629,0.702103182,1.129323864
ENSMUSG00000021118,100.8388591,106.7057944,147.1791839,49.84971923,29.89608537,45.8597694,118.2412791,41.86852467,1.492100185,1.17E-05,0.000288218,Plek2,12,78888691,78906964,-,1583,protein_coding,pleckstrin 2 [Source:MGI Symbol;Acc:MGI:1351466],-,120,111,141,50,27,45,3.750991407,3.959407175,5.560180551,1.856752377,1.105912305,1.694138668
ENSMUSG00000008153,145.3760218,154.7714676,272.4380638,81.75353954,69.75753253,52.99351131,190.861851,68.16819446,1.483085198,1.23E-05,0.000300646,Clstn3,6,124430759,124464794,-,4968,protein_coding,calsyntenin 3 [Source:MGI Symbol;Acc:MGI:2178323],-,173,161,261,82,63,52,1.723099094,1.829921209,3.279514962,0.970280189,0.822236598,0.623791012
ENSMUSG00000032816,1015.111181,1070.903198,736.9397433,472.5753383,542.5585863,375.0310031,940.9847075,463.3883093,1.022687769,1.23E-05,0.000301516,Igdcc4,9,65101486,65137940,+,9481,protein_coding,"immunoglobulin superfamily, DCC subclass, member 4 [Source:MGI Symbol;Acc:MGI:1858497]",-,1208,1114,706,474,490,368,6.304614344,6.634667243,4.648376008,2.938928999,3.351041255,2.313188521
ENSMUSG00000040794,78.15011576,62.48537511,87.68121592,21.93387646,15.5016739,30.5731796,76.10556893,22.66957665,1.742384748,1.33E-05,0.000321965,C1qtnf4,2,90885860,90890525,+,1290,protein_coding,C1q and tumor necrosis factor related protein 4 [Source:MGI Symbol;Acc:MGI:1914695],-,93,65,84,22,14,30,3.567294599,2.845193109,4.064810205,1.002531136,0.703681553,1.38595427
ENSMUSG00000001520,78.15011576,47.1043597,52.19119995,15.95191015,13.28714905,17.32480177,59.14855847,15.52128699,1.931081289,1.35E-05,0.000326449,Nrip2,6,128399296,128416427,+,3757,protein_coding,nuclear receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1891884],-,93,49,50,16,12,17,1.224862931,0.736449526,0.830767514,0.250347747,0.207098948,0.26966531
ENSMUSG00000073002,266.3826527,229.7539177,361.1631037,129.60927,140.6223275,126.3691423,285.766558,132.2002466,1.11143358,1.38E-05,0.000333392,Vamp5,6,72368794,72380468,-,2707,protein_coding,vesicle-associated membrane protein 5 [Source:MGI Symbol;Acc:MGI:1858622],-,317,239,346,130,127,124,5.79451037,4.985374029,7.978817646,2.823059266,3.041958649,2.72992544
ENSMUSG00000047443,93.27594462,94.2087194,50.10355196,26.91884839,21.037986,9.17195388,79.19607199,19.04292942,2.058369633,1.43E-05,0.000342239,Erfe,1,91366430,91374217,+,2815,protein_coding,erythroferrone [Source:MGI Symbol;Acc:MGI:3606476],-,111,98,48,27,19,9,1.95114847,1.96578392,1.064421246,0.563832706,0.437636003,0.19053794
ENSMUSG00000039157,563.8572869,608.5114223,655.5214714,218.3417702,302.282641,369.9354732,609.2967268,296.8532948,1.037382169,1.50E-05,0.000357556,Fam102a,2,32535332,32569756,+,6066,protein_coding,"family with sequence similarity 102, member A [Source:MGI Symbol;Acc:MGI:2138935]",-,671,633,628,219,273,363,5.473509198,5.892361807,6.462609791,2.122299188,2.918085967,3.566330398
ENSMUSG00000028289,10.92420973,14.41970195,17.74500798,0,0,0,14.36297322,0,6.227255879,1.59E-05,0.000375578,Epha7,4,28813131,28967499,+,9884,protein_coding,Eph receptor A7 [Source:MGI Symbol;Acc:MGI:95276],-,13,15,17,0,0,0,0.06508132,0.085693252,0.107366027,0,0,0
ENSMUSG00000030417,749.5688523,760.3989495,1207.704367,433.6925573,445.1194933,451.4639521,905.8907229,443.4253342,1.030032025,1.61E-05,0.000380363,Pdcd5,7,35641982,35647521,-,2486,protein_coding,programmed cell death 5 [Source:MGI Symbol;Acc:MGI:1913538],-,892,791,1157,435,402,443,17.75454177,17.96649914,29.05246128,10.28615423,10.48486323,10.61988853
ENSMUSG00000040327,266.3826527,268.2064563,184.7568478,126.6182869,102.9754052,88.66222084,239.7819856,106.0853043,1.177219735,1.63E-05,0.000383988,Cul9,17,46500572,46546388,-,12198,protein_coding,cullin 9 [Source:MGI Symbol;Acc:MGI:1925559],-,317,279,177,127,93,87,1.285927166,1.291527554,0.905806293,0.61204026,0.494347293,0.42505779
ENSMUSG00000079259,139.493755,129.7773175,81.41827193,45.8617417,39.86144716,42.80245144,116.8964482,42.8418801,1.449880331,1.64E-05,0.000384239,Trim71,9,114507133,114564369,-,9332,protein_coding,tripartite motif-containing 71 [Source:MGI Symbol;Acc:MGI:2685973],-,166,135,78,46,36,42,0.880195403,0.816859079,0.521759745,0.289766384,0.250129901,0.268220468
ENSMUSG00000025085,349.5747114,389.3319526,260.9559998,175.4710117,142.8368523,165.0951698,333.2875546,161.1343446,1.048539116,1.74E-05,0.000404378,Ablim1,19,57032733,57314919,-,11949,protein_coding,actin-binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1194500],-,416,405,250,176,129,162,1.722691487,1.913866161,1.306048017,0.865856668,0.699996696,0.80798037
ENSMUSG00000085492,40.33554362,58.64012126,55.32267195,9.969943847,12.17988663,16.30569579,51.43277894,12.81850876,2.002163625,1.74E-05,0.000405218,Trmt61b,17,71557027,71598755,-,2897,antisense,tRNA methyltransferase 61B [Source:MGI Symbol;Acc:MGI:1916039],-,48,61,53,10,11,16,0.819857701,1.188966016,1.142031468,0.202916052,0.246196589,0.329146199
ENSMUSG00000036699,22.68874329,20.18758273,31.31471997,0,3.321787263,0,24.73034866,1.107262421,4.549722808,1.83E-05,0.000422753,Zcchc12,X,36195904,36199158,+,2280,protein_coding,"zinc finger, CCHC domain containing 12 [Source:MGI Symbol;Acc:MGI:1919943]",-,27,21,30,0,3,0,0.585969019,0.52008287,0.821366724,0,0.085314775,0
ENSMUSG00000048387,26.89036241,18.2649558,29.22707197,0,2.214524842,0,24.79413006,0.738174947,5.146933201,1.84E-05,0.00042297,Osr1,12,9570116,9581500,+,2066,protein_coding,odd-skipped related transcription factor 1 [Source:MGI Symbol;Acc:MGI:1344424],zf-C2H2,32,19,28,0,2,0,0.766417476,0.519291705,0.846015677,0,0.062767889,0
ENSMUSG00000004633,213.4422517,215.3342158,198.3265598,86.73851147,119.5843415,95.79596275,209.0343424,100.7062719,1.055960392,1.85E-05,0.000424909,Chn2,6,54039554,54301810,+,5812,protein_coding,chimerin 2 [Source:MGI Symbol;Acc:MGI:1917243],-,254,224,190,87,108,94,2.162488711,2.176258671,2.040697779,0.879951115,1.204858347,0.963872532
ENSMUSG00000034161,72.26784899,67.29194243,130.4779999,15.95191015,27.68156053,31.59228559,90.0125971,25.07525209,1.84332917,1.89E-05,0.000434136,Scx,15,76457452,76459458,+,2007,protein_coding,scleraxis [Source:MGI Symbol;Acc:MGI:102934],bHLH,86,70,125,16,25,31,2.120297576,1.969421929,3.887884343,0.468638009,0.807663538,0.920516712
ENSMUSG00000087142,70.58720134,62.48537511,65.76091194,24.92485962,21.037986,19.36301375,66.27782946,21.77528645,1.605414405,2.15E-05,0.000485817,Gm12454,4,43504428,43508747,-,1082,antisense,predicted gene 12454 [Source:MGI Symbol;Acc:MGI:3649695],-,84,65,63,25,19,19,3.841472807,3.392143355,3.63466162,1.358243536,1.138581653,1.046510756
ENSMUSG00000021725,168.9050889,181.6882446,140.9162399,75.77157324,81.93741916,69.29920709,163.8365244,75.66939983,1.116287168,2.27E-05,0.000509799,Parp8,13,116854820,117025537,-,8882,protein_coding,"poly (ADP-ribose) polymerase family, member 8 [Source:MGI Symbol;Acc:MGI:1098713]",-,201,189,135,76,74,68,1.119775669,1.2015425,0.948797859,0.502999696,0.540205239,0.456263261
ENSMUSG00000048899,42.8565151,36.5299116,44.88443196,11.96393262,5.536312106,9.17195388,41.42361955,8.890732867,2.210969632,2.30E-05,0.000513556,Rimkla,4,119465283,119492628,-,4158,protein_coding,ribosomal modification protein rimK-like family member A [Source:MGI Symbol;Acc:MGI:3040686],-,51,38,43,12,5,9,0.606919972,0.516044571,0.645557108,0.169653045,0.077969251,0.128995744
ENSMUSG00000027297,71.42752516,92.28609247,49.05972796,18.94289331,22.14524842,22.42033171,70.92444853,21.16949115,1.746993853,2.37E-05,0.000526747,Ltk,2,119751320,119760431,-,3594,protein_coding,leukocyte tyrosine kinase [Source:MGI Symbol;Acc:MGI:96840],-,85,96,47,19,20,22,1.170271398,1.508277533,0.816338881,0.310770958,0.360819304,0.364805993
ENSMUSG00000045394,472.2619899,484.5019855,672.2226554,148.5521633,243.5977326,301.6553721,542.9955436,231.2684227,1.231268107,2.52E-05,0.000558295,Epcam,17,87635979,87651106,+,2040,protein_coding,epithelial cell adhesion molecule [Source:MGI Symbol;Acc:MGI:106653],-,562,504,644,149,220,296,13.63175858,13.95045816,19.70635928,4.293594244,6.992465856,8.64726762
ENSMUSG00000062866,25.20971476,30.76203082,13.56971199,1.993988769,1.107262421,0,23.18048586,1.033750397,4.484141722,2.71E-05,0.000596539,Phactr2,10,13207717,13474412,-,11692,protein_coding,phosphatase and actin regulator 2 [Source:MGI Symbol;Acc:MGI:2446138],-,30,32,13,2,1,0,0.126963295,0.154542977,0.069407315,0.010055556,0.005545606,0
ENSMUSG00000027443,50.41942953,62.48537511,145.0915359,5.981966308,12.17988663,28.53496763,85.99878017,15.56560686,2.462661275,2.72E-05,0.00059746,Cst12,2,148789361,148793546,+,655,protein_coding,cystatin 12 [Source:MGI Symbol;Acc:MGI:1916612],-,60,65,139,6,11,28,4.532686562,5.603510092,13.24720316,0.538486537,1.08890308,2.547616703
ENSMUSG00000045349,63.02428691,74.98245014,63.67326394,19.93988769,25.46703569,22.42033171,67.226667,22.60908503,1.574309953,2.86E-05,0.00062699,Sh2d5,4,138250403,138261332,+,3740,protein_coding,SH2 domain containing 5 [Source:MGI Symbol;Acc:MGI:2446215],-,75,78,61,20,23,22,0.992282653,1.177636078,1.018143351,0.314357114,0.398743921,0.350564904
ENSMUSG00000003411,31.09198154,40.37516546,53.23502395,11.96393262,2.214524842,7.133741907,41.56739032,7.104066455,2.530489933,3.27E-05,0.00070321,Rab3b,4,108879063,108943324,+,3524,protein_coding,"RAB3B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917158]",-,37,42,51,12,2,7,0.519531114,0.672978969,0.903410165,0.200175188,0.036798654,0.118380316
ENSMUSG00000031133,64.70493456,88.44083862,53.23502395,27.91584277,16.60893632,14.26748381,68.79359904,19.59742097,1.808713152,3.43E-05,0.000732374,Arhgef6,X,57231485,57338729,-,8552,protein_coding,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:1920591],-,77,92,51,28,15,14,0.445521607,0.607446784,0.372265835,0.19246654,0.11372643,0.097561327
ENSMUSG00000028167,52.10007718,73.05982321,78.28679993,24.92485962,15.5016739,22.42033171,67.81556677,20.94895507,1.687405329,3.43E-05,0.000732374,Bdh2,3,135281221,135304426,+,4250,protein_coding,"3-hydroxybutyrate dehydrogenase, type 2 [Source:MGI Symbol;Acc:MGI:1917022]",-,62,76,75,25,14,22,0.721852554,1.009747447,1.101597724,0.345792825,0.213588048,0.308497115
ENSMUSG00000002108,33.61295302,25.95546351,54.27884795,9.969943847,1.107262421,4.076423947,37.94908816,5.051210072,2.887940121,3.45E-05,0.000735069,Nr1h3,2,91184061,91202834,-,2515,protein_coding,"nuclear receptor subfamily 1, group H, member 3 [Source:MGI Symbol;Acc:MGI:1352462]",THR-like,40,27,52,10,1,4,0.786987329,0.606197131,1.290672482,0.233736701,0.025781006,0.094784944
ENSMUSG00000086503,13506.52485,16554.77915,6584.441786,4933.128215,5456.589211,5212.727122,12215.24859,5200.814849,1.231912091,3.59E-05,0.000759114,Xist,X,103460366,103483254,-,17946,lincRNA,inactive X specific transcripts [Source:MGI Symbol;Acc:MGI:98974],-,16073,17221,6308,4948,4928,5115,44.31747611,54.18496599,21.94192457,16.20790665,17.80495485,16.98616471
ENSMUSG00000020810,284.8697768,286.4714121,726.5015034,76.76856762,137.3005402,183.4390776,432.6142307,132.5027285,1.706520123,3.73E-05,0.000784284,Cygb,11,116645595,116654313,-,2331,protein_coding,cytoglobin [Source:MGI Symbol;Acc:MGI:2149481],-,339,298,696,77,124,180,7.196198968,7.218751509,18.63878774,1.941839588,3.449191067,4.602010316
ENSMUSG00000029153,163.863146,159.5780349,277.6571838,92.72047777,79.72289432,77.45205499,200.3661215,83.29847569,1.263753924,3.87E-05,0.000809714,Ociad2,5,73322199,73341028,-,2722,protein_coding,OCIA domain containing 2 [Source:MGI Symbol;Acc:MGI:1916377],-,195,166,266,93,72,76,3.544804012,3.443563286,6.100201942,2.008443998,1.715071446,1.663959792
ENSMUSG00000074796,184.0309178,187.4561253,122.1274079,69.78960693,55.36312106,82.54758492,164.5381503,69.23343763,1.248829814,4.28E-05,0.000885557,Slc4a11,2,130684113,130697519,-,4998,protein_coding,"solute carrier family 4, sodium bicarbonate transporter-like, member 11 [Source:MGI Symbol;Acc:MGI:2138987]",-,219,195,117,70,50,81,2.168171348,2.20306069,1.461303103,0.82331625,0.648651749,0.965842081
ENSMUSG00000015090,31.09198154,24.03283658,56.36649595,5.981966308,8.858099369,2.038211973,37.16377136,5.62609255,2.730708658,4.35E-05,0.000897283,Ptgds,2,25466709,25470046,-,1649,protein_coding,prostaglandin D2 synthase (brain) [Source:MGI Symbol;Acc:MGI:99261],-,37,25,54,6,8,2,1.110265402,0.856066406,2.044201961,0.213892469,0.314562663,0.072281423
ENSMUSG00000046711,730.2414043,640.2347665,529.2187675,383.8428381,294.531804,198.7256674,633.2316461,292.3667698,1.115226194,4.51E-05,0.000927012,Hmga1,17,27556497,27563674,+,2125,protein_coding,high mobility group AT-hook 1 [Source:MGI Symbol;Acc:MGI:96160],HMGI/HMGY,869,666,507,385,266,195,20.23515708,17.69715263,14.89360122,10.65041901,8.116345823,5.468812495
ENSMUSG00000002578,30.25165772,64.40800204,53.23502395,9.969943847,15.5016739,8.152847893,49.2982279,11.20815521,2.140271546,4.63E-05,0.000947847,Ikzf4,10,128630843,128645991,-,5995,protein_coding,IKAROS family zinc finger 4 [Source:MGI Symbol;Acc:MGI:1343139],zf-C2H2,36,67,51,10,14,8,0.297138585,0.631064452,0.531045441,0.098056347,0.151417715,0.079527651
ENSMUSG00000051379,34.45327684,16.34232888,9.394415992,0,0,1.019105987,20.06334057,0.339701996,5.757321033,4.91E-05,0.0010005,Flrt3,2,140650914,140671469,-,4865,protein_coding,fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686],-,41,17,9,0,0,1,0.417010269,0.197312309,0.115480954,0,0,0.012249956
ENSMUSG00000025732,284.029453,247.0575601,397.6969436,163.5070791,138.4078026,146.7512621,309.5946522,149.5553813,1.048026772,5.07E-05,0.001022829,Mcrip2,17,25863698,25868738,-,816,protein_coding,MAPK regulated corepressor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915491],-,338,257,381,164,125,144,20.49614947,17.7840662,29.14643977,11.81458819,9.932479909,10.51694711
ENSMUSG00000025221,13.44518121,17.30364234,40.70913596,0,2.214524842,2.038211973,23.81931984,1.417578939,4.087421715,5.53E-05,0.001106317,Kcnip2,19,45791839,45816061,-,3476,protein_coding,Kv channel-interacting protein 2 [Source:MGI Symbol;Acc:MGI:2135916],-,16,18,39,0,2,2,0.227764457,0.292402337,0.700382903,0,0.037306806,0.034290008
ENSMUSG00000037493,131.0905168,160.5393484,177.4500798,65.80162939,81.93741916,39.74513348,156.3599817,62.49472734,1.324173096,5.54E-05,0.001108531,Cib2,9,54544794,54560218,-,1433,protein_coding,calcium and integrin binding family member 2 [Source:MGI Symbol;Acc:MGI:1929293],-,156,167,170,66,74,39,5.386716829,6.580492258,7.40548365,2.70746371,3.348292348,1.621943692
ENSMUSG00000073514,47.05813422,24.99415005,9.394415992,1.993988769,3.321787263,1.019105987,27.14890009,2.11162734,3.704965681,5.67E-05,0.001129022,Dok6,18,89301082,89769528,-,5146,protein_coding,docking protein 6 [Source:MGI Symbol;Acc:MGI:3639495],-,56,26,9,2,3,1,0.538473064,0.285293363,0.109175056,0.022846786,0.037799784,0.01158104
ENSMUSG00000095930,40.33554362,47.1043597,48.01590396,11.96393262,15.5016739,8.152847893,45.15193576,11.87281813,1.93101375,5.82E-05,0.001155341,Nim1k,13,119710094,119755882,-,8466,protein_coding,NIM1 serine/threonine protein kinase [Source:MGI Symbol;Acc:MGI:2442399],-,48,49,46,12,14,8,0.280548991,0.326817962,0.339180022,0.083323572,0.107222916,0.056315647
ENSMUSG00000002944,5.041942953,21.14889619,13.56971199,0,0,0,13.25351704,0,6.110339129,6.07E-05,0.001197838,Cd36,5,17781690,17888801,-,3590,protein_coding,CD36 molecule [Source:MGI Symbol;Acc:MGI:107899],-,6,22,13,0,0,0,0.082699434,0.346032057,0.226047444,0,0,0
ENSMUSG00000042684,63.02428691,60.56274819,85.59356792,27.91584277,19.93072358,23.43943769,69.72686767,23.76200135,1.547836268,6.10E-05,0.001201621,Npl,1,153503015,153550045,-,2961,protein_coding,N-acetylneuraminate pyruvate lyase [Source:MGI Symbol;Acc:MGI:1921341],-,75,63,82,28,18,23,1.253339116,1.201407237,1.728725911,0.555884447,0.394159446,0.462920896
ENSMUSG00000050299,947.0449513,699.8362013,1278.684399,346.9540459,481.6591532,540.1261729,975.1885171,456.2464573,1.0957951,6.30E-05,0.001238171,Gm9843,16,76403251,76403652,-,402,processed_pseudogene,predicted gene 9843 [Source:MGI Symbol;Acc:MGI:3708621],-,1127,728,1225,348,435,530,138.721444,102.2570896,190.221995,50.88831723,70.16185211,78.57188509
ENSMUSG00000047507,15.12582886,24.03283658,24.00795198,0,2.214524842,0,21.05553914,0.738174947,4.90663842,6.44E-05,0.001262791,Baiap3,17,25242659,25256364,-,5112,protein_coding,BAI1-associated protein 3 [Source:MGI Symbol;Acc:MGI:2685783],-,18,25,23,0,2,0,0.17423179,0.276145052,0.280858575,0,0.02536746,0
ENSMUSG00000039956,41.17586745,36.5299116,59.49796795,2.990983154,13.28714905,12.22927184,45.73458233,9.502468016,2.273978608,7.27E-05,0.001397166,Mrap,16,90738207,90749785,+,1581,protein_coding,melanocortin 2 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1924287],-,49,38,57,3,12,12,1.533592402,1.357187429,2.250575994,0.111546073,0.492138359,0.452341811
ENSMUSG00000064179,85.71303019,99.97660018,117.9521119,39.87977539,46.50502169,40.76423947,101.2139141,42.38301218,1.254870225,7.44E-05,0.00142582,Tnnt1,7,4504570,4516382,-,2204,protein_coding,"troponin T1, skeletal, slow [Source:MGI Symbol;Acc:MGI:1333868]",-,102,104,113,40,42,40,2.289993869,2.664463964,3.200497924,1.066874415,1.23559329,1.081597706
ENSMUSG00000022454,205.0390134,215.3342158,150.3106559,103.687416,88.58099369,76.432949,190.2279617,89.56711956,1.087585872,7.57E-05,0.001447803,Nell2,15,95075230,95528559,-,4670,protein_coding,NEL-like 2 [Source:MGI Symbol;Acc:MGI:1858510],-,244,224,144,104,80,75,2.585346061,2.708440127,1.924847414,1.309125727,1.110736254,0.957109747
