gene_id,KO_bTMR1,KO_bTMR2,WT_bTMR1,WT_bTMR2,WT_bTMR3,KO_bTMR,WT_bTMR,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,WT_bTMR1_count,WT_bTMR2_count,WT_bTMR3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,WT_bTMR1_fpkm,WT_bTMR2_fpkm,WT_bTMR3_fpkm
ENSMUSG00000087236,2.852117436,2.743677021,25.61106244,18.6955092,24.83774769,2.797897229,23.04810644,-3.043672042,0.001031639,0.026472068,Kif28,1,179695297,179745271,-,3552,protein_coding,kinesin family member 28 [Source:MGI Symbol;Acc:MGI:2686151],-,3,3,26,17,24,0.047164408,0.045551508,0.414875238,0.308002332,0.398700596
ENSMUSG00000027358,147.3594009,67.67736653,19.70081726,39.59049006,23.80284154,107.5183837,27.69804962,1.959552319,0.001034534,0.026478236,Bmp2,2,133552159,133562885,+,3555,protein_coding,bone morphogenetic protein 2 [Source:MGI Symbol;Acc:MGI:88177],-,155,74,20,36,23,2.434771351,1.122655664,0.318865486,0.651689818,0.381765634
ENSMUSG00000048186,61.79587778,53.95898142,4.925204316,18.6955092,7.244343077,57.8774296,10.2883522,2.501487537,0.001034546,0.026478236,Bend7,2,4717831,4802142,+,4194,protein_coding,BEN domain containing 7 [Source:MGI Symbol;Acc:MGI:2443100],-,65,59,5,17,7,0.865468011,0.758713904,0.067570744,0.260854621,0.098486842
ENSMUSG00000045287,541.9023128,390.516696,900.3273489,808.3058387,1467.496926,466.2095044,1058.710038,-1.183426028,0.001037997,0.026514655,Rtn4rl1,11,75193783,75267769,+,3525,protein_coding,reticulon 4 receptor-like 1 [Source:MGI Symbol;Acc:MGI:2661375],-,570,427,914,735,1418,9.029876783,6.533158744,14.69617104,13.41857067,23.73699343
ENSMUSG00000023999,19.96482205,19.20573915,0.985040863,1.099735835,1.034906154,19.5852806,1.039894284,4.237119086,0.001038639,0.026514655,Kif6,17,49615136,49909847,+,6015,protein_coding,kinesin family member 6 [Source:MGI Symbol;Acc:MGI:1098238],-,21,21,1,1,1,0.194961902,0.188294711,0.009422833,0.010698981,0.009810089
ENSMUSG00000020644,515.2825501,449.9630315,265.9610331,227.6453178,137.6425185,482.6227908,210.4162898,1.197370922,0.001051553,0.026775505,Id2,12,25093799,25097140,-,2438,protein_coding,inhibitor of DNA binding 2 [Source:MGI Symbol;Acc:MGI:96397],bHLH,542,492,270,207,133,12.41456981,10.88393298,6.276928569,5.464050244,3.219041234
ENSMUSG00000030088,188.2397508,171.9370933,20.68585813,73.68230095,15.52359231,180.0884221,36.63058379,2.301401856,0.001053905,0.026801031,Aldh1l1,6,90486427,90600203,+,4516,protein_coding,"aldehyde dehydrogenase 1 family, member L1 [Source:MGI Symbol;Acc:MGI:1340024]",-,198,188,21,67,15,2.448371677,2.245217265,0.263561812,0.954770319,0.195995421
ENSMUSG00000037143,19.01411624,31.09500624,1.970081726,3.299207505,2.069812308,25.05456124,2.44636718,3.364417955,0.00106979,0.027133855,Cfap61,2,145934784,146215039,+,10606,protein_coding,cilia and flagella associated protein 61 [Source:MGI Symbol;Acc:MGI:1926024],-,20,34,2,3,2,0.105303902,0.172894728,0.010687977,0.018203197,0.011127228
ENSMUSG00000048078,2224.6516,1317.879529,66.9827787,293.6294679,30.01227846,1771.265565,130.208175,3.766377484,0.001070254,0.027133855,Tenm4,7,96171246,96911093,+,21021,protein_coding,teneurin transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:2447063],-,2340,1441,68,267,29,6.216251471,3.697132929,0.183346517,0.817402439,0.081405402
ENSMUSG00000040601,17.11270462,13.71838511,0,0,0,15.41554486,0,6.333874368,0.001071091,0.027133855,Nlrp4a,7,26435113,26476142,+,4841,protein_coding,"NLR family, pyrin domain containing 4A [Source:MGI Symbol;Acc:MGI:2443697]",-,18,15,0,0,0,0.20763641,0.167113153,0,0,0
ENSMUSG00000044646,1037.220041,488.3745098,2309.920824,1708.989488,1529.591295,762.7972753,1849.500536,-1.277955512,0.001074976,0.027197567,Zbtb7c,18,75820178,76148561,+,4729,protein_coding,zinc finger and BTB domain containing 7C [Source:MGI Symbol;Acc:MGI:2443302],ZBTB,1091,534,2345,1554,1478,12.88313407,6.090127714,28.10545733,21.14753442,18.44224215
ENSMUSG00000047501,19.96482205,34.75324227,1.970081726,4.39894334,2.069812308,27.35903216,2.812945791,3.293609287,0.001084727,0.027409358,Cldn4,5,134945119,134946934,-,1816,protein_coding,claudin 4 [Source:MGI Symbol;Acc:MGI:1313314],-,21,38,2,4,2,0.645757621,1.12855365,0.062421079,0.141749713,0.064986441
ENSMUSG00000001985,150.2115183,89.6267827,26.59610331,51.68758425,33.11699692,119.9191505,37.13356149,1.693955773,0.001093737,0.027552633,Grik3,4,125490700,125714173,+,8973,protein_coding,"glutamate receptor, ionotropic, kainate 3 [Source:MGI Symbol;Acc:MGI:95816]",-,158,98,27,47,32,0.9832988,0.589037393,0.170546661,0.337084071,0.210436423
ENSMUSG00000029061,272.852568,229.5543108,33.49138935,115.4722627,32.08209077,251.2034394,60.34858093,2.06015378,0.001095302,0.027552633,Mmp23,4,155650655,155653384,-,2340,protein_coding,matrix metallopeptidase 23 [Source:MGI Symbol;Acc:MGI:1347361],-,287,251,34,105,31,6.849078268,5.785119325,0.823531439,2.887696069,0.781725784
ENSMUSG00000031380,587.5361918,880.7203238,1613.496934,1148.124212,1817.295206,734.1282578,1526.305451,-1.055922387,0.001103221,0.027665495,Vegfd,X,164373378,164402650,+,2408,protein_coding,vascular endothelial growth factor D [Source:MGI Symbol;Acc:MGI:108037],-,618,963,1638,1044,1756,14.33171233,21.56871449,38.55445234,27.90114693,43.03052345
ENSMUSG00000027840,1861.48198,1072.777715,3326.482995,2625.069438,2955.691975,1467.129848,2969.081469,-1.017144856,0.001106045,0.027701347,Wnt2b,3,104945272,104961921,-,4201,protein_coding,"wingless-type MMTV integration site family, member 2B [Source:MGI Symbol;Acc:MGI:1261834]",-,1958,1173,3377,2387,2856,26.02711888,15.05912672,45.56123656,36.56602716,40.11567662
ENSMUSG00000057346,133.0988137,74.07927958,200.9483361,258.4379212,328.0652508,103.5890466,262.483836,-1.341868746,0.001127584,0.028169751,Apol9a,15,77403789,77411135,-,5953,protein_coding,apolipoprotein L 9a [Source:MGI Symbol;Acc:MGI:3606001],-,140,81,204,235,317,1.313282759,0.733843739,1.942278078,2.540446303,3.142186655
ENSMUSG00000073295,110.2818742,27.43677021,169.4270285,311.2252413,357.0426231,68.8593222,279.2316309,-2.020532448,0.001132206,0.028249683,Nudt11,X,6047453,6055110,+,3036,protein_coding,nudix (nucleoside diphosphate linked moiety X)-type motif 11 [Source:MGI Symbol;Acc:MGI:1930957],-,116,30,172,283,345,2.133645734,0.532934634,3.21102586,5.998776871,6.705419112
ENSMUSG00000029188,9.50705812,60.36089447,0.985040863,3.299207505,0,34.93397629,1.428082789,4.634376792,0.00113535,0.028257913,Slc34a2,5,53038081,53071664,+,5013,protein_coding,"solute carrier family 34 (sodium phosphate), member 2 [Source:MGI Symbol;Acc:MGI:1342284]",-,10,66,1,3,0,0.111395689,0.710069221,0.011306272,0.038512489,0
ENSMUSG00000032827,2481.342169,5918.111335,65.99773783,408.0019948,23.80284154,4199.726752,165.9341914,4.661894199,0.001135382,0.028257913,Ppp1r9a,6,4902917,5165661,+,14531,protein_coding,"protein phosphatase 1, regulatory subunit 9A [Source:MGI Symbol;Acc:MGI:2442401]",-,2610,6471,67,371,23,10.03023468,24.01764129,0.261334305,1.64307144,0.093398722
ENSMUSG00000037610,21.86623368,10.06014908,0,0,0,15.96319138,0,6.38395207,0.001139351,0.028321219,Kcnmb2,3,31902507,32200180,+,3128,protein_coding,"potassium large conductance calcium-activated channel, subfamily M, beta member 2 [Source:MGI Symbol;Acc:MGI:1919663]",-,23,11,0,0,0,0.410607787,0.189662031,0,0,0
ENSMUSG00000025790,380.2823248,269.7949071,61.07253352,148.4643377,34.15190308,325.0386159,81.22959144,2.002207566,0.00115003,0.028550935,Slco3a1,7,74275419,74554780,-,8474,protein_coding,"solute carrier organic anion transporter family, member 3a1 [Source:MGI Symbol;Acc:MGI:1351867]",-,400,295,62,135,33,2.635952752,1.877534878,0.414686936,1.025234823,0.229791564
ENSMUSG00000000303,163.5213997,499.3492179,51.22212488,112.1730552,18.62831077,331.4353088,60.67449694,2.451160324,0.001164259,0.028832114,Cdh1,8,106603351,106670246,+,4574,protein_coding,cadherin 1 [Source:MGI Symbol;Acc:MGI:88354],-,172,546,52,102,18,2.099898854,6.437999515,0.644353671,1.435099627,0.232212153
ENSMUSG00000026023,50.38740804,48.47162738,132.9805165,91.27807431,149.0264861,49.42951771,124.428359,-1.332845,0.00119202,0.029446168,Cdk15,1,59256906,59352993,+,2507,protein_coding,cyclin-dependent kinase 15 [Source:MGI Symbol;Acc:MGI:3583944],-,53,53,135,83,144,1.180558807,1.140186758,3.052084533,2.13059939,3.389352652
ENSMUSG00000111147,22.81693949,4.572795036,17.73073554,135.2675077,262.8661631,13.69486726,138.6214688,-3.341184078,0.001194391,0.029468076,Gm33699,9,61032212,61059116,+,3468,lincRNA,"predicted gene, 33699 [Source:MGI Symbol;Acc:MGI:5592858]",-,24,5,18,123,254,0.386454388,0.077758052,0.294178236,2.282464664,4.321785698
ENSMUSG00000054641,294.7188017,239.6144599,6.895286042,74.78203678,5.174530769,267.1666308,28.95061786,3.210040665,0.001209244,0.029797504,Mmrn1,6,60924976,60989378,+,5868,protein_coding,multimerin 1 [Source:MGI Symbol;Acc:MGI:1918195],-,310,262,7,68,5,2.950106392,2.408050793,0.067612199,0.745756157,0.050279216
ENSMUSG00000026679,38.02823248,25.6076522,2.955122589,6.59841501,4.139624615,31.81794234,4.564387405,2.809750985,0.00122393,0.03008474,Enkur,2,21180731,21205365,-,1561,protein_coding,"enkurin, TRPC channel interacting protein [Source:MGI Symbol;Acc:MGI:1918483]",-,40,28,3,6,4,1.43094578,0.967407802,0.108926983,0.247358243,0.151204838
ENSMUSG00000040258,3.802823248,2.743677021,58.11741093,9.897622515,35.18680923,3.273250135,34.40061422,-3.397699569,0.001233356,0.030278969,Nxph4,10,127525473,127534559,-,1675,protein_coding,neurexophilin 4 [Source:MGI Symbol;Acc:MGI:1336197],-,4,3,59,9,34,0.133355604,0.096596391,1.996431087,0.345784672,1.197767999
ENSMUSG00000056215,44.68317316,40.24059631,10.83544949,8.79788668,10.34906154,42.46188474,9.994132571,2.084886746,0.001248725,0.030543014,Lrguk,6,34029448,34134034,+,12068,protein_coding,leucine-rich repeats and guanylate kinase domain containing [Source:MGI Symbol;Acc:MGI:1921604],-,47,44,11,8,10,0.217484668,0.196639985,0.051662392,0.042661166,0.048895996
ENSMUSG00000025129,0,0,94.56392286,2.19947167,1.034906154,0,32.59943356,-7.571455271,0.001254631,0.030649724,Ppp1r27,11,120549979,120551132,-,771,protein_coding,"protein phosphatase 1, regulatory subunit 27 [Source:MGI Symbol;Acc:MGI:1915951]",-,0,0,96,2,1,0,0,7.057225237,0.166937405,0.076533967
ENSMUSG00000041959,5493.178182,2864.39881,10951.68432,6846.955309,11784.47637,4178.788496,9861.038666,-1.23869335,0.001260582,0.03075726,S100a10,3,93555080,93564643,+,1212,protein_coding,S100 calcium binding protein A10 (calpactin) [Source:MGI Symbol;Acc:MGI:1339468],-,5778,3132,11118,6226,11387,266.2202013,139.3713769,519.9255662,330.58606,554.3898889
ENSMUSG00000070643,235.7750414,209.4340126,67.96781956,124.2701494,62.09436923,222.604527,84.77744605,1.394678942,0.001262953,0.030777302,Sox13,1,133382303,133424377,-,4312,protein_coding,SRY (sex determining region Y)-box 13 [Source:MGI Symbol;Acc:MGI:98361],HMG,248,229,69,113,60,3.211729927,2.864251752,0.906958598,1.686466549,0.821071728
ENSMUSG00000030774,133.0988137,997.7838767,82.74343251,147.3646019,108.6651461,565.4413452,112.9243935,2.324596572,0.001286237,0.031115667,Pak1,7,97788541,97912381,+,3943,protein_coding,p21 (RAC1) activated kinase 1 [Source:MGI Symbol;Acc:MGI:1339975],-,140,1091,84,134,105,1.982747215,14.92287258,1.207451325,2.187036652,1.571343459
ENSMUSG00000032625,74.15505333,51.2153044,5.910245179,18.6955092,15.52359231,62.68517887,13.37644889,2.234267033,0.001300232,0.031415956,Thsd7a,6,12311610,12749410,-,13737,protein_coding,"thrombospondin, type I, domain containing 7A [Source:MGI Symbol;Acc:MGI:2685683]",-,78,56,6,17,15,0.31707996,0.219862208,0.024755772,0.079640699,0.064432942
ENSMUSG00000032226,2.852117436,79.56663362,1.970081726,0,0,41.20937553,0.656693909,5.931484977,0.001302902,0.031442204,Gcnt3,9,70031496,70038088,-,4301,protein_coding,"glucosaminyl (N-acetyl) transferase 3, mucin type [Source:MGI Symbol;Acc:MGI:1919327]",-,3,87,2,0,0,0.038950936,1.090948545,0.026355889,0,0
ENSMUSG00000030911,93.16916957,47.55706837,0,13.19683002,3.104718461,70.36311897,5.433849494,3.709158577,0.001310316,0.03158274,Zp2,7,120126772,120145291,-,2724,protein_coding,zona pellucida glycoprotein 2 [Source:MGI Symbol;Acc:MGI:99214],-,98,52,0,12,3,2.00902371,1.029557716,0,0.283499425,0.064986441
ENSMUSG00000027843,51.33811385,122.550907,10.83544949,27.49339588,6.209436923,86.9445104,14.8460941,2.55591554,0.001324364,0.031856997,Ptpn22,3,103859795,103912247,+,6775,protein_coding,"protein tyrosine phosphatase, non-receptor type 22 (lymphoid) [Source:MGI Symbol;Acc:MGI:107170]",-,54,134,11,25,6,0.445092781,1.066718817,0.092023873,0.237469998,0.052257731
ENSMUSG00000027692,173.0284578,493.8618638,83.72847337,116.5719985,30.01227846,333.4451608,76.77091678,2.119671749,0.001324902,0.031856997,Tnik,3,28263214,28675858,+,19282,protein_coding,TRAF2 and NCK interacting kinase [Source:MGI Symbol;Acc:MGI:1916264],-,182,540,85,106,29,0.527090755,1.510414473,0.249852656,0.353778818,0.088747171
ENSMUSG00000020524,13.30988137,16.46206213,0,0,0,14.88597175,0,6.283705001,0.001330711,0.031957982,Gria1,11,57011387,57330244,+,6043,protein_coding,"glutamate receptor, ionotropic, AMPA1 (alpha 1) [Source:MGI Symbol;Acc:MGI:95808]",-,14,18,0,0,0,0.129372369,0.160647647,0,0,0
ENSMUSG00000033634,19.01411624,118.8926709,0,3.299207505,9.314155384,68.95339358,4.204454296,4.039955729,0.001333877,0.031995328,Nat8f2,6,85865422,85869158,-,3301,protein_coding,N-acetyltransferase 8 (GCN5-related) family member 2 [Source:MGI Symbol;Acc:MGI:2136446],-,20,130,0,3,9,0.338337831,2.123989107,0,0.058486249,0.160881307
ENSMUSG00000062372,19.96482205,25.6076522,0,2.19947167,0,22.78623713,0.733157223,5.012208921,0.001340613,0.032118101,Otof,5,30367062,30461932,-,7904,protein_coding,otoferlin [Source:MGI Symbol;Acc:MGI:1891247],-,21,28,0,2,0,0.148367389,0.191058145,0,0.016284,0
ENSMUSG00000021208,9.50705812,0.914559007,20.68585813,106.674376,40.36134,5.210808563,55.90719137,-3.427806354,0.001345972,0.032193244,Ifi27l2b,12,103450898,103457223,-,1093,protein_coding,"interferon, alpha-inducible protein 27 like 2B [Source:MGI Symbol;Acc:MGI:1916390]",-,10,1,21,97,39,0.510911794,0.049343994,1.088970854,5.711229502,2.105489332
ENSMUSG00000026976,29.47188017,71.33560255,0,6.59841501,0,50.40374136,2.19947167,4.546404233,0.001346991,0.032193244,Pax8,2,24420560,24475599,-,6061,protein_coding,paired box 8 [Source:MGI Symbol;Acc:MGI:97492],PAX,31,78,0,6,0,0.285616636,0.694072402,0,0.063706685,0
ENSMUSG00000036834,46.58458479,83.22486965,11.82049036,21.9947167,8.27924923,64.90472722,14.03148543,2.214998461,0.001359992,0.032464907,Plch1,3,63696234,63899472,-,8637,protein_coding,"phospholipase C, eta 1 [Source:MGI Symbol;Acc:MGI:2683547]",-,49,91,12,20,8,0.316810269,0.568241476,0.07874726,0.149020191,0.054655726
ENSMUSG00000000594,7449.730743,12302.64776,3152.130762,3751.198933,5952.780197,9876.189253,4285.369964,1.204548385,0.001372196,0.032716915,Gm2a,11,55098115,55113029,+,4127,protein_coding,GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762],-,7836,13452,3200,3411,5752,106.0293376,175.7951329,43.94734398,53.1894244,82.24187605
ENSMUSG00000085079,57.99305453,49.38618638,0,7.698150845,0,53.68962046,2.566050282,4.41268771,0.001379608,0.032854186,Khdc1b,1,21383556,21386373,+,2236,protein_coding,KH domain containing 1B [Source:MGI Symbol;Acc:MGI:2138477],-,61,54,0,7,0,1.52343569,1.302496059,0,0.201467168,0
ENSMUSG00000033576,151.1622241,153.6459132,40.38667539,28.59313171,3.104718461,152.4040686,24.02817519,2.664065628,0.001390552,0.033075165,Apol6,15,77044729,77057106,+,4498,protein_coding,apolipoprotein L 6 [Source:MGI Symbol;Acc:MGI:1919189],-,159,168,41,26,3,1.973984613,2.014393391,0.516632269,0.371990575,0.03935595
ENSMUSG00000000385,13.30988137,91.45590071,7.880326905,4.39894334,2.069812308,52.38289104,4.783027518,3.448926261,0.001407535,0.033401347,Tmprss2,16,97564682,97611195,-,7302,protein_coding,"transmembrane protease, serine 2 [Source:MGI Symbol;Acc:MGI:1354381]",-,14,100,8,4,2,0.107066177,0.738605655,0.062096237,0.03525301,0.016162062
ENSMUSG00000056758,17.11270462,29.26588823,0,2.19947167,0,23.18929642,0.733157223,5.037022681,0.001407629,0.033401347,Hmga2,10,120361275,120476469,-,6772,protein_coding,high mobility group AT-hook 2 [Source:MGI Symbol;Acc:MGI:101761],HMGI/HMGY,18,32,0,2,0,0.148429986,0.254851671,0,0.019006016,0
ENSMUSG00000026873,373.6273841,179.2535654,592.9945996,587.2589359,755.4814923,276.4404748,645.2450093,-1.223283139,0.001412862,0.033445602,Phf19,2,34893757,34914026,-,5039,protein_coding,PHD finger protein 19 [Source:MGI Symbol;Acc:MGI:1921266],-,393,196,602,534,730,4.355261958,2.097810091,6.771256359,6.819851823,8.548444608
ENSMUSG00000046413,102.6762277,96.02869575,5.910245179,27.49339588,28.97737231,99.35246172,20.79367112,2.260558847,0.00145194,0.034288912,Irx3os,8,91800415,91807539,+,3725,antisense,"iroquois homeobox 3,  opposite strand [Source:MGI Symbol;Acc:MGI:2441953]",-,108,105,6,25,28,1.61906233,1.520258636,0.091293971,0.43190852,0.443547723
ENSMUSG00000016200,464.8951421,737.1345597,36.44651194,208.9498087,179.0387646,601.0148509,141.4783617,2.087775215,0.001456768,0.034321316,Syt14,1,192891233,193035775,-,11932,protein_coding,synaptotagmin XIV [Source:MGI Symbol;Acc:MGI:2444490],-,489,806,37,190,173,2.288556845,3.643143301,0.175754156,1.024751107,0.855542244
ENSMUSG00000033578,192.042574,290.8297643,13.79057208,37.39101839,94.17646,241.4361691,48.45268349,2.317725069,0.001458531,0.034322133,Tmem35a,X,134295225,134305969,+,1918,protein_coding,transmembrane protein 35A [Source:MGI Symbol;Acc:MGI:1914814],-,202,318,14,34,91,5.881239379,8.941965179,0.413710512,1.140796957,2.799634841
ENSMUSG00000036699,55.14093709,85.96854667,22.65593985,24.19418837,15.52359231,70.55474188,20.79124018,1.76395144,0.001463559,0.034399697,Zcchc12,X,36195904,36199158,+,2280,protein_coding,"zinc finger, CCHC domain containing 12 [Source:MGI Symbol;Acc:MGI:1919943]",-,58,94,23,22,15,1.420558871,2.223552888,0.571755186,0.620963215,0.388208475
ENSMUSG00000050222,57.04234872,84.13942865,23.64098072,20.89498087,23.80284154,70.59088869,22.77960104,1.63136138,0.00147531,0.034621479,Il17d,14,57524777,57543166,+,1274,protein_coding,interleukin 17D [Source:MGI Symbol;Acc:MGI:2446510],-,60,92,24,19,23,2.629952546,3.894689651,1.067723834,0.959759043,1.065287934
ENSMUSG00000091898,17.11270462,2.743677021,199.9632952,84.6796593,17.59340461,9.928190818,100.745453,-3.346356345,0.001476481,0.034621479,Tnnc1,14,31208312,31211729,+,1041,protein_coding,"troponin C, cardiac/slow skeletal [Source:MGI Symbol;Acc:MGI:98779]",-,18,3,203,77,17,0.965579119,0.15542647,11.05254857,4.760121474,0.963622189
ENSMUSG00000045725,790.9872356,296.3171183,1783.909003,951.2714973,2381.31906,543.6521769,1705.499853,-1.649636411,0.00147982,0.034658843,Prr15,6,54325835,54330201,+,3157,protein_coding,proline rich 15 [Source:MGI Symbol;Acc:MGI:1925254],-,832,324,1811,865,2301,14.71684901,5.535092532,32.51329556,17.63273033,43.00813764
ENSMUSG00000052133,548.5572535,1095.641691,198.9782544,166.0601111,431.5558661,822.099472,265.5314105,1.63036013,0.001498558,0.034973973,Sema5b,16,35541145,35664732,+,7080,protein_coding,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B [Source:MGI Symbol;Acc:MGI:107555]",-,577,1198,202,151,417,4.551018965,9.125948583,1.617093887,1.372529633,3.475452821
ENSMUSG00000041986,9.50705812,21.03485716,0,0,0,15.27095764,0,6.32083812,0.001501543,0.035002528,Elmod1,9,53911457,53975301,-,4434,protein_coding,ELMO/CED-12 domain containing 1 [Source:MGI Symbol;Acc:MGI:3583900],-,10,23,0,0,0,0.125941946,0.279760635,0,0,0
ENSMUSG00000031303,146.408695,158.2187082,17.73073554,59.38573509,9.314155384,152.3137016,28.81020867,2.406615977,0.00150827,0.035118103,Map3k15,X,159988433,160123351,+,4348,protein_coding,mitogen-activated protein kinase kinase kinase 15 [Source:MGI Symbol;Acc:MGI:2448588],-,154,173,18,54,9,1.977867869,2.145907635,0.234638943,0.7992493,0.122141029
ENSMUSG00000024376,419.2612631,116.1489939,859.9406735,666.439916,1016.277843,267.7051285,847.5528109,-1.663058023,0.001513308,0.035159638,Epb41l4a,18,33796327,34007206,-,3853,protein_coding,erythrocyte membrane protein band 4.1 like 4a [Source:MGI Symbol;Acc:MGI:103007],-,441,127,873,606,982,6.391542341,1.777702852,12.84199091,10.12165791,15.0390734
ENSMUSG00000050645,17.11270462,16.46206213,0,0,1.034906154,16.78738337,0.344968718,5.495180876,0.001513594,0.035159638,Defb19,2,152576086,152580312,-,394,protein_coding,defensin beta 19 [Source:MGI Symbol;Acc:MGI:2385955],-,18,18,0,0,1,2.551187469,2.463943475,0,0,0.149765706
ENSMUSG00000040875,284.2610378,342.0450687,824.4792025,440.9940698,1018.347655,313.1530532,761.2736425,-1.281679416,0.001524754,0.035316995,Osbpl10,9,114978569,115232225,+,5139,protein_coding,oxysterol binding protein-like 10 [Source:MGI Symbol;Acc:MGI:1921736],-,299,374,837,401,984,3.24906695,3.925070319,9.231323358,5.021619417,11.29861163
ENSMUSG00000074029,0,0,0.985040863,58.28599926,8.27924923,0,22.51676312,-7.034536471,0.00152543,0.035316995,Gm47289,9,119159161,119161669,+,2509,protein_coding,"predicted gene, 47289 [Source:MGI Symbol;Acc:MGI:6096143]",-,0,0,1,53,8,0,0,0.022590012,1.359418727,0.188147272
ENSMUSG00000001739,4146.028046,3196.38373,6894.301001,11694.59087,5839.975426,3671.205888,8142.955766,-1.149283418,0.001525703,0.035316995,Cldn15,5,136966616,136975858,+,2124,protein_coding,claudin 15 [Source:MGI Symbol;Acc:MGI:1913103],-,4361,3495,6999,10634,5643,114.6562317,88.74566026,186.7663385,322.196029,156.7704258
ENSMUSG00000103793,40.88034992,60.36089447,9.850408632,16.49603753,10.34906154,50.62062219,12.2318359,2.054035793,0.001527979,0.035328521,Pcdhga6,18,37707039,37841873,+,4733,protein_coding,"protocadherin gamma subfamily A, 6 [Source:MGI Symbol;Acc:MGI:1935218]",-,43,66,10,15,10,0.507338757,0.752076274,0.119751405,0.203954266,0.12467291
ENSMUSG00000060284,8.556352308,47.55706837,0,0,2.069812308,28.05671034,0.689937436,5.343239973,0.001533551,0.035377469,Sp7,15,102356606,102367182,-,3398,protein_coding,Sp7 transcription factor 7 [Source:MGI Symbol;Acc:MGI:2153568],zf-C2H2,9,52,0,0,2,0.147905807,0.825342913,0,0,0.034730835
ENSMUSG00000029442,97.92269863,55.78809943,14.77561295,24.19418837,25.87265385,76.85539903,21.61415172,1.832104933,0.001533659,0.035377469,Wdr66,5,123252102,123327484,+,8961,protein_coding,WD repeat domain 66 [Source:MGI Symbol;Acc:MGI:1918495],-,103,61,15,22,25,0.641869644,0.367136713,0.094875025,0.157995328,0.164623614
ENSMUSG00000063455,732.994181,787.4353051,363.4800785,482.7840316,268.0406938,760.2147431,371.4349346,1.033741122,0.001554364,0.035813483,D630045J12Rik,6,38123174,38254009,-,13450,protein_coding,RIKEN cDNA D630045J12 gene [Source:MGI Symbol;Acc:MGI:2669829],-,771,861,369,439,259,3.201092203,3.452513014,1.554967102,2.100488344,1.136281877
ENSMUSG00000038777,1197.889323,2708.00922,590.039477,378.3091272,988.3353769,1952.949272,652.2279937,1.582125852,0.001562195,0.035843503,Sema6c,3,95160457,95174024,+,5935,protein_coding,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C [Source:MGI Symbol;Acc:MGI:1338032]",-,1260,2961,599,344,955,11.85539181,26.90742518,5.720358175,3.730059498,9.494918655
ENSMUSG00000091415,14.26058718,14.63294411,0,0,0,14.44676565,0,6.240384479,0.001563865,0.035843503,Ak9,10,41303980,41434534,+,6968,protein_coding,adenylate kinase 9 [Source:MGI Symbol;Acc:MGI:2685080],-,15,16,0,0,0,0.120212383,0.123841527,0,0,0
ENSMUSG00000086794,19.01411624,12.8038261,44.32683884,70.38309344,51.74530769,15.90897117,55.48507999,-1.802380132,0.00156469,0.035843503,Gm11642,11,103723950,103724532,+,440,processed_transcript,predicted gene 11642 [Source:MGI Symbol;Acc:MGI:3651889],-,20,14,45,64,50,2.538302684,1.716049521,5.796648428,9.36063557,6.705419112
ENSMUSG00000106734,950.705812,433.5009694,1831.190965,1221.806513,2160.884049,692.1033907,1737.960509,-1.328533889,0.001588119,0.036296477,Gm20559,6,3333194,3346128,-,4690,processed_transcript,"predicted gene, 20559 [Source:MGI Symbol;Acc:MGI:5295666]",-,1000,474,1859,1111,2088,11.90675033,5.450796346,22.4658922,15.24471313,26.27037376
ENSMUSG00000037370,423.0640863,1555.664871,262.0208696,395.9049006,168.6897031,989.3644787,275.5384911,1.844593104,0.001591499,0.036304778,Enpp1,10,24637914,24712159,-,10257,protein_coding,ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:MGI Symbol;Acc:MGI:97370],-,445,1701,266,360,163,2.422734062,8.944136433,1.469868235,2.258708495,0.937725765
ENSMUSG00000095612,1.901411624,43.89883234,0,0,0,22.90012198,0,6.9054937,0.001593773,0.036304778,Ighv5-4,12,113597446,113597977,-,425,IG_V_gene,immunoglobulin heavy variable 5-4 [Source:MGI Symbol;Acc:MGI:4439895],-,2,48,0,0,0,0.262788984,6.09125477,0,0,0
ENSMUSG00000104918,13.30988137,15.54750312,0,0,0,14.42869224,0,6.238657424,0.001593966,0.036304778,Gm42944,3,18622162,18626141,+,3980,TEC,predicted gene 42944 [Source:MGI Symbol;Acc:MGI:5663081],-,14,17,0,0,0,0.196431464,0.230367021,0,0,0
ENSMUSG00000031786,28.52117436,19.20573915,0.985040863,0,3.104718461,23.86345675,1.363253108,4.117344615,0.001612023,0.036632023,Drc7,8,95055103,95078141,+,2988,protein_coding,dynein regulatory complex subunit 7 [Source:MGI Symbol;Acc:MGI:2685616],-,30,21,1,0,3,0.560669268,0.379047083,0.018968655,0,0.059244667
